Whether the cause is a previous night of drinking or a big lunch[COMMA] the outcome is the same: Farts.,Seventy percent of the time[COMMA] we can dispense freely.,The other 30% of the time[COMMA] such as at work[COMMA] we have some tough decisions to make.,This document is intended to help you in those decisions.,Holders, - The obvious choice is just plain holding it in.,A popular choice among the females and an almost impossible choice for males.,I am not in favor of holding[COMMA] as I believe the medical community has not done enough research about the long-term damage of holding.,Really[COMMA] where does it go if you hold it in?,So be forewarned[COMMA] using this tactic is to be done at your own risk.,Desk Jockey, -,When deciding to release right at your desk[COMMA] one has many factors to consider: ,#NAME?,Feel free to fart at will risk free.,After commencing[COMMA] I highly recommend locking the door and feigning you are not in the office to avoid any unwanted visitors.,I also highly recommend against spraying air freshener[COMMA] as the smell of the freshener is a dead giveaway.,Candles are a good alternative solution for the females.,#NAME?,If so[COMMA] one has to consider the proximity of the other workers and the density of workers in the area.,If it is just you and one other person in the area[COMMA] there is nowhere to place the blame.,If others are fairly distant to you[COMMA] the smell will dissipate by the time it reaches the others on all but the most egregious of days.,There is always the chance of dispensing at higher decibels than anticipated due to the highly unstable nature of farts.,In these most unfortunate situations[COMMA] you will have to use cover up sounds such as scraping your heal on the floor.,I recommend practicing making sounds covering a wide range of tones and pitches in anticipation of such an event.,Dropping objects such as staplers[COMMA] binders and tape may not produce a similar sound[COMMA] but if done in rapid succession could distract others from the initial event.,Meetings:, - Sometimes the urge strikes at the most inopportune time.,Meetings and gas really do not mix.,Releasing at a meeting is by far the trickiest of all the situations one could find oneself in.,Although I am against holding in general[COMMA] a meeting may be the time for it.,It really depends if you have established baseline farts before the meeting.,This will give you a sense of the decibel and scent level of what is to be expected.,Warning: Do not ever use a meeting as the place to establish a baseline.,Of course none of the above applies if you are meeting with vendors.,You have free reign to do whatever you like.,Aisle Walker:, - Releasing while walking around the office is a popular option.,By the time the scent disseminates[COMMA] you should be nowhere near the scene of the incident.,The added benefit is that if the release is done at higher decibels than anticipated[COMMA] you can break out into an all out sprint thereby fleeing the scene before others even look up to notice.,Broom Closet:, - One option is to find a broom closet and release inside the closet.,The only drawback is explaining why you were in the broom closet if you are caught entering or leaving the closet.,I found stashing stationery supplies in the closet provides a nice excuse.,People will love you for informing them about the backup stationery supply cabinet.,Of course[COMMA] you then have to find another closet[COMMA] as your original place will become too risky.,And remember[COMMA] if you're workplace has many open flames[COMMA] you are on your own.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I like a big[COMMA] strong[COMMA] hardworking man[COMMA] a man who wakes up early in the morning eager to work hard.,I'm talking day-in and day-out -- just working and sweating and sweating and working[COMMA] and when it's all over[COMMA] he showers and goes to his job.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There was once a young man who[COMMA] in his youth[COMMA] professed a desire to become a [QUOTE]great[QUOTE] writer.,When asked to define [QUOTE]great[QUOTE] he said [QUOTE]I want to write stuff that the whole world will read[COMMA] stuff that people will react to on a truly emotional level[COMMA] stuff that will make them scream[COMMA] cry[COMMA] wail[COMMA] howl in pain[COMMA] desperation[COMMA] and anger![QUOTE],He now works for Microsoft writing error messages.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two young men with equal qualifications apply for the same job.,In order to determine which individual to hire[COMMA] the manager gives them a written test.,Both men score nine out of 10 on the test; however[COMMA] the manager decides to go with the first applicant.,[QUOTE]Why would you do that?[QUOTE] asks the rejected second,applicant.,[QUOTE]We both got nine questions correct.[QUOTE],[QUOTE]Your fellow applicant wrote 'I don't know' for question five.,You put down[COMMA] 'Neither do I.'[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A young priest is unhappy with how little money his congregation contributes every week to the collection plate.,So decides to try a new tack and hypnotize them[COMMA] using Father Matthews' priceless pocket watch.,Thus hypnotized[COMMA] they all give the five bucks he asked them too.,Pumped by his success[COMMA] he ups the amount to $10 the next week.,Amazingly[COMMA] everybody gives ten bucks each.,The week after that[COMMA] he decides to up it to twenty bucks[COMMA] but just as he's about to announce the amount[COMMA] he drops the watch.,[QUOTE]S**t![QUOTE] It took the workers two weeks to clean up the church.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Harvard and Yale Law grad met in a washroom during a law convention.,The Harvard graduate said[COMMA] [QUOTE]Didn't they teach you to wash your hands at Yale?[QUOTE] ,The Yale grad responded[COMMA] [QUOTE]They taught us not to piss on our hands.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is like McDonald's: over 90 billion served.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stupid[COMMA] when she got to the sex question on the job application[COMMA] she wrote [QUOTE]not lately.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A businessman was about to go on a long business trip[COMMA] and was worried that his wife would cheat on him while he was gone.,So to prevent this[COMMA] he visited the local sex shop in order to buy his wife a vibrator to keep her occupied in his absence.,After examining the products[COMMA] he hadn't found an appropriately amazing vibrator and asked the store clerk for help.,The store clerk recommended the [QUOTE]Voodoo D**k.[QUOTE] ,[QUOTE]How does it work?[QUOTE] asked the businessman.,The clerk unwrapped the Voodoo D**k from its ceremonial tiki box and said to it[COMMA] [QUOTE]Voodoo D**k that door.[QUOTE] The vibrator flew out of the box and attacked the door with such vigor that the door split in half.,[QUOTE]Fantastic[COMMA][QUOTE] said the man.,[QUOTE]I'll take it![QUOTE] ,He instructed his wife on how to use the Voodoo D**k and left on his business trip.,Soon[COMMA] his wife decided to try it out and said the magic words: [QUOTE]Voodoo D**k my p***y.[QUOTE] ,The Voodoo D**k flew out of the box and gave her orgasm after orgasm.,But soon it became too much[COMMA] and she couldn't figure out how to make it stop.,So she got into her car and began driving to the hospital[COMMA] swerving so much that she got pulled over by the police.,The policeman asked her why she was driving so recklessly and she explained to him that she had a Voodoo D**k inside her that wouldn't leave her alone.,The policeman looked at her skeptically and said[COMMA] [QUOTE]Voodoo D**k[COMMA] <i>my ass.</i>[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you call a bus full of lawyers going over, a cliff with three empty seats?,A total waste of space!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you call Satan and a lawyer?,Twins!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A man and his little girl arrive home after Bring Your Daughter to Work Day.,The little girl asks[COMMA] [QUOTE]Daddy[COMMA] why do you call your assistant a doll?[QUOTE],His wife glares at him.,He explains[COMMA] [QUOTE]Well[COMMA] honey[COMMA] it's a term of affection.,She's very hard-working[COMMA] and Daddy appreciates her efficiency.[QUOTE],[QUOTE]Oh[COMMA][QUOTE] replies the little girl.,[QUOTE]I thought it was because she closes her eyes when you lay her across your desk.[QUOTE] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
