Three men walk into a bar.,The barman tells them[COMMA] [QUOTE]If you can sit in my basement for a day[COMMA] I'll give you free beer forever.[QUOTE],The first man walks out after five minutes and says[COMMA] [QUOTE]It's impossible[COMMA] you got a swarm of flies in there.[QUOTE],So the second man tries his luck[COMMA] but can't take more than an hour.,Finally[COMMA] the third man goes down.,When he returns a day later[COMMA] the others ask him how he did it.,He says[COMMA] [QUOTE]Easy!,I took a dump in one corner and sat in the other corner![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two men walk into a bar[COMMA] one wearing a cowboy hat and the other wearing a Yankees cap.,The guy in the Yankees cap approaches the bartender and make a bet: [QUOTE]I'll bet you $1[COMMA]000 that I can put a shot glass at one end of your bar and piss into it from the other end of the bar without spilling a drop.[QUOTE],The bartender laughs and says[COMMA] [QUOTE]You're crazy[COMMA] but you're on.[QUOTE],The man positions a shot glass on one end[COMMA] walks to the other end and unzips his fly.,He then pisses everywhere -- all over the walls[COMMA] over the bar top[COMMA] all over the bottles of booze[COMMA] and all over the bartender.,The bartender roars with laughter and tells the man to pay up.,The guy in the Yankees cap pays up[COMMA] laughing and smiling[COMMA] too.,[QUOTE]What are you smiling at?[QUOTE] asks the bartender.,[QUOTE]You just lost $1[COMMA]000![QUOTE],[QUOTE]Well[COMMA] you see that guy in the cowboy hat over there crying?,Before we came in[COMMA] I bet him $10[COMMA]000 that I could piss all over your bar[COMMA] your walls[COMMA] your liquor AND you[COMMA] and not only would you not be mad -- you would laugh hysterically about it![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A drunk walks into a bar[COMMA] orders a shot and and immediately pukes all over his own shirt.,[QUOTE]Wha' my gonna do now?,My wifez gonna kill me.[QUOTE],[QUOTE]Relax[COMMA][QUOTE] the bartender says[COMMA] [QUOTE]give me a five-dollar bill.[QUOTE] The bartender folds up the bill and puts it in the guy's shirt pocket.,[QUOTE]Tell your wife some drunk puked on you and gave you five bucks to have your shirt cleaned.[QUOTE],[QUOTE]Thass a great idea![QUOTE],When the drunk gets home his wife answers the door.,[QUOTE]Where have you been?,What happened to your shirt?[QUOTE],He tries to put on a sober voice and says[COMMA] [QUOTE]Relaaax honey[COMMA] some drunk guy puked on me and gave me five bucks to have my shirt cleaned.[QUOTE],The drunk's wife reaches in his pocket[COMMA] grabs the money[COMMA] and says[COMMA] [QUOTE]There's $10 in here![QUOTE],[QUOTE]Oh yeah[COMMA] he sh*t my pants[COMMA] too.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A good looking woman walks into a bar wearing a tube top.,She raises her hand to signal the bartender for a beer[COMMA] revealing that she does not shave her armpits.,Meanwhile[COMMA] a sloppy drunk on the other side of the bar signals the bartender[COMMA] [QUOTE]Buy that ballerina over there a drink on me.[QUOTE],The bartender replies[COMMA] [QUOTE]What makes you think she's a ballerina?[QUOTE],[QUOTE]Because[COMMA][QUOTE] answers the drunken man[COMMA] [QUOTE]any chick that can lift her leg that high has GOT to be a ballerina.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A leprechaun walks into a bar.,After several pitchers of beer[COMMA] the leprechaun runs over to a large[COMMA] mean-looking guy[COMMA] sticks out his tongue and spits all his legs.,The guy reaches out to grab the leprechaun[COMMA] only to miss him as he jumps back to his seat.,[QUOTE]If you know what's good for you[COMMA] don't come near me again[COMMA] or I'll rip off your little tallywagger[COMMA][QUOTE] yells the mean-looking guy.,After a few more pitchers[COMMA] the leprechaun runs over to the mean-looking guy[COMMA] sticks out his tongue and spits all over his legs again.,This time[COMMA] the guy successfully catches the leprechaun.,[QUOTE]All right[COMMA] I've got you this time.,I warned you -- now I'm gonna rip off your little tallywagger![QUOTE],The leprechaun laughs[COMMA] [QUOTE]You can't do that.[QUOTE],[QUOTE]Why not?[QUOTE] asks his captor.,[QUOTE]Because[COMMA][QUOTE] giggles the leprechaun[COMMA] [QUOTE]leprechauns don't have tallywaggers.[QUOTE],[QUOTE]Whadda ya mean you don't have a tallywagger?[QUOTE] growls the angry man[COMMA] [QUOTE]How in the hell do you pee?[QUOTE],[QUOTE]Just like this[COMMA][QUOTE] laughs the leprechaun as he sticks out his tongue and spits.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy walks into a bar and announces that he can close his eyes and name what kind of alcohol he is drinking and how old it is[COMMA] just by taste and smell.,A drunken guy at the bar says[COMMA] [QUOTE]I bet I can give you a drink that you can't name.[QUOTE],[QUOTE]You're on[COMMA][QUOTE] replies the guy[COMMA] [QUOTE]as long as you pay.[QUOTE],So the drunken guy puts a drink on the table.,The guy sips it[COMMA] gags and spits it out.,[QUOTE]This tastes like piss![QUOTE],[QUOTE]Yeah[COMMA][QUOTE] says the drunken guy[COMMA] [QUOTE]now guess how old I am.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A married couple go to a restaurant.,A blonde waitress takes their order and returns several minutes later[COMMA] carrying a plate with only a plain hamburger bun on it.,The man asks[COMMA] [QUOTE]Where's the burger?[QUOTE],The waitress lifts her arm and pulls out a burger from her armpit.,[QUOTE]I was keeping it warm[COMMA][QUOTE] she replies.,The wife says[COMMA] [QUOTE]Please cancel my hot dog order.[QUOTE] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jim and Lena were driving around the countryside when they ran over a skunk.,[QUOTE]We better take the skunk to the vet[COMMA] Lena.,Just put the skunk between your legs to keep it warm.[QUOTE],[QUOTE]But[COMMA] Jim[COMMA] what about the smell?[QUOTE],[QUOTE]Don't worry[COMMA] Lena.,The skunk will get used to it.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A man and a woman were on a nude beach when a wasp flew into the woman's vagina.,In a rush the guy pulled on his shorts[COMMA] wrapped a towel around the woman[COMMA] and ran to the hospital.,When they got there the doctor said[COMMA] [QUOTE]The only way I can think to get the wasp out is to slather some honey on my penis and lure it out.[QUOTE],The doctor then offered his services for a mere $50.,After a long pause[COMMA] the couple agreed.,The doctor happily slathered on some honey and went in.,After a couple of thrusts the husband said[COMMA] [QUOTE]Hey[COMMA] what the hell is going on?[QUOTE] ,The doctor says[COMMA] [QUOTE]Change of plans -- I'm going to drown the bastard.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: If there's H2O on the inside of a fire hydrant[COMMA] what's on the outside?,A: K9P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you get when you mix holy water with castor oil?,A: A religious movement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.Stick your palm open under the stall wall and ask your neighbor[COMMA] ''May I borrow a highlighter?'',2,''Uh-oh[COMMA] I knew I shouldn't put my lips on that.'',3,Cheer and clap loudly every time somebody breaks the silence with a bodily function noise.,4, ''Hmmm[COMMA] I've never seen that color before.'',5,''Damn[COMMA] this water is cold.'',6,Grunt and strain real loud for 30 seconds and then drop a cantaloupe into the toilet bowl from a high place and sigh relaxingly.,7,''Now how did that get there?'',8,''Hummus.,Reminds me of hummus.'',9,Fill up a large flask with Mountian Dew.,Squirt it erratically under the stall walls of your neighbors while yelling[COMMA]''Whoa!,Easy boy!!'',10,'' Interesting....more sinkers than floaters'',11,Using a small squeeze tube[COMMA] spread peaunt butter on a wad of toliet paper and drop under the stall wall of your neighbor.,Then say[COMMA]''Whoops[COMMA] could you kick that back over here[COMMA] please?[QUOTE],12, ''C'mon Mr.,Happy!,Don't fall asleep on me!![QUOTE],13, ''Boy[COMMA] that sure looks like a maggot'',14,''Damn[COMMA] I knew that drain hole was a little too small.,Now what am I gonna do?'',15,Play a well-known drum cadence over and over again on your butt cheeks.,16,Before you unroll toliet paper[COMMA] conspicusly lay down your ''Cross-Dressers Anonymous'' newsletter on the floor visiable to the adjacent stall.,17,Lower a small mirror underneath the stall wall and adjust it so you can see your neighbor and say[COMMA] ''Peek-a-boo!'',18,Drop a D-cup bra on the floor under the stall wall and sing ''Born Free.''
What has 100 teeth and eats weiners?,A zipper!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A guy went to a whore house and asked the lady if she had a woman that could handle 16 inches.,[QUOTE]Hmm[COMMA][QUOTE] said the madam.,[QUOTE]I'm not sure.,Try the first door on the right.[QUOTE] So the guy went inside[COMMA] stuck it in[COMMA] and immediately heard screams.,[QUOTE]It's too big!,Take it out![QUOTE] So he went to the madam.,[QUOTE]No[COMMA] really.,I need someone who can handle 16 inches.[QUOTE],[QUOTE]Hmm[COMMA][QUOTE] said the madam.,[QUOTE]Try the last door.[QUOTE] So the guy went inside[COMMA] stuck it in[COMMA] and had the time of his life[COMMA] surprised that there was no scream at all.,In fact[COMMA] he heard no sounds at all.,Puzzled[COMMA] he finished up and pulled out.,[QUOTE]Talk to me[COMMA] baby.[QUOTE],[QUOTE]Moo.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you call a gay guy with a sixteen-inch d**k?,A pain in the ass!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Several years ago[COMMA] Great Britain funded a study to determine why the head on a man's penis is,larger than the shaft., The study took two years, and cost over $1.2 million., The study concluded, that the reason the head of a man's penis is, larger than the shaft was to provide the man, with more pleasure during sex.,After the results were published[COMMA] France decided, to conduct their own study on the same subject., They were convinced that the results of the, British study was incorrect., After three years, of research at a cost of in excess of $2, million[COMMA] the French researchers concluded that, the head of a man's penis is larger than the, shaft to provide the woman with more pleasure, during sex.,When the results of the French study were, released[COMMA] Canada decided to conduct their own, study., The Canucks didn't really trust British, or French studies., So[COMMA] after nearly three weeks, of intensive research and a cost of right around, $75.00[COMMA] the Canadian study was complete.,They, concluded that the reason the head on a man's, penis is larger than the shaft is to prevent, your hand from flying off and hitting you in the, forehead!,,,,,,,,,,,,,,,,,,,,
[QUOTE]Mommy[COMMA] all the kids at school say I'm a werewolf!,Is that true?[QUOTE],[QUOTE]No[COMMA] of course not.,Now shut up and comb your face.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you get when you mix cigarettes with hot water?,A: A soggy butt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you if you're trapped inside a,whale?,Run 'round and 'round till you're all pooped out!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q:,What do puppies and gynecologists have in common?,A:,Wet noses.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you call a masturbating cow?,Beef Stroke-n-off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What did the tampon say to the other tampon in school?,I'll see you next period.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's green and smells like pork?,Kermit's finger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's red and crawls up your leg?,A homesick abortion!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A man comes home late one night[COMMA] drunk.,[QUOTE]Where have you been?[QUOTE] asks his wife.,[QUOTE]In the Golden Bar!,They have golden chairs[COMMA] golden glasses[COMMA] golden beer[COMMA] and a golden urinal![QUOTE] This sounds awfully suspicious to the wife[COMMA] who calls the Golden Bar.,[QUOTE]Do you have golden chairs?[QUOTE],[QUOTE]Yes.[QUOTE],[QUOTE]Do you have golden glasses?[QUOTE],[QUOTE]Yes.[QUOTE],[QUOTE]Do you have golden beer?[QUOTE],[QUOTE]Yes.[QUOTE],[QUOTE]Do you have a golden urinal?[QUOTE],[QUOTE]Hold on.[QUOTE] On the other end[COMMA] she hears [QUOTE]I think we have a line on the guy who pissed in your saxophone.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What is red and green and goes 100 miles an hour?,A frog in a blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Once there was a liitle boy in church.,He had to go to the bathroom so he told his mother[COMMA] ''Mommy[COMMA] I have to piss.'' ,The mother said[COMMA] ''Son don't say piss in church.,Next time you have to piss[COMMA] say[COMMA] 'whisper' because it is more polite.,The next Sunday[COMMA] the litle boy was sitting by his father this time[COMMA] and once again[COMMA] he had to go to the bathroom.,He told his father[COMMA] ''Daddy I have to whisper.'' ,The father said[COMMA] ''OK.,Here[COMMA] whisper in my ear.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: Do you know what the white stuff in bird poop is?,A: That's bird poop[COMMA] too.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three guys compare their levels of intoxication from a party the previous night.,The first guy says[COMMA] [QUOTE]Man[COMMA] I was so drunk last night[COMMA] I went home and blew chunks.[QUOTE],The second guy says[COMMA] [QUOTE]I was so drunk last night[COMMA] I woke up this morning on my front porch.[QUOTE],The third guy says[COMMA] [QUOTE]I was so drunk last night[COMMA] I took a prostitute home to my wife.[QUOTE],The first guy exclaims[COMMA] [QUOTE]You guys don't understand!,Chunks is my dog![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do a whore and a bungee jumper have in common?,They cost the same[COMMA] last as long[COMMA] and if the rubber breaks you're fucked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
There was a man who just got out of the army., He was really horny and only had $5[COMMA] so he went to a whore house., He told the women[COMMA] ''Gimme anything you got.'',So then he is having sex with this women and says ''Gosh[COMMA] you're really rough inside.'',She says ''Hold on.'' and she goes to the bathroom., 10 minutes later she comes back and they start to do it again., He says ''Now you're really smooth.,What happened?'',She says[COMMA] ''I picked off all the scabs.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: Why do men snore when they lie on their backs?,A: Because when their balls fall over their a**holes[COMMA] they vapor-lock.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Question: Why does Tigger smell?,Answer:,You'd smell too if you played with Pooh all day!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Three men were trekking through the desert and came across a magician standing at the top of a slide.,The magician said[COMMA] ''You may each go down the slide and ask for a drink.,When you reach the bottom of the slide[COMMA] you shall land in a huge glass of that drink.,The first man went down yelling[COMMA] [QUOTE]Beer![QUOTE] He landed in a glass of beer.,The second man went down yelling[COMMA] [QUOTE]Lemonade![QUOTE] He landed in a glass of lemonade.,The third guy man down the slide yelling[COMMA] [QUOTE]Wee![QUOTE] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: Why don't witches wear undies?,A: To get a better grip on their brooms.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A man jumps off a building at the same time that another man pisses.,Which hits the ground first?,The piss[COMMA] because nobody beats the Wiz!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little Red Riding Hood walks through the forest and sees a wolf hunched under a tree with its ears erect and its mouth stretched in a big grimace.,She says to the wolf[COMMA] [QUOTE]My[COMMA] what big ears you have![QUOTE],The wolf keeps grimacing.,She says[COMMA] [QUOTE]My[COMMA] what big eyes you have![QUOTE],The wolf grimaces even wider[COMMA] baring his teeth.,She says[COMMA] [QUOTE]My[COMMA] what big teeth you have![QUOTE],The wolf finally snaps and says[COMMA] [QUOTE]F**k off!,I'm trying to take a dump.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One day there was a big lady swimming at the beach when she noticed that she had,lost her top., She thought that no one would, notice if she covered herself with her arms and, walked overto her towel.,Then a little girl came,running up to her.,[QUOTE]If you're going to drown those puppies[COMMA] at least, let me have the one with the cute little pink, nose.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A haggard old lady rides in a fancy hotel's elevator.,On the second floor[COMMA] a beautiful woman steps on and arrogantly says to the old lady[COMMA] [QUOTE]Georgio[COMMA] $100 an ounce.[QUOTE],On the next floor[COMMA] an equally beautiful women steps on and says[COMMA] [QUOTE]Chanel[COMMA] $150 an ounce.[QUOTE],The old lady's floor approaches and as the doors open[COMMA] she bends over[COMMA] farts and says[COMMA] [QUOTE]Broccoli[COMMA] 49 cents a pound.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the similarity between a woman and dog poop?,A: The older they get[COMMA] the easier they are to pick up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: Why do women pass less gas than men?,A: Because women don't keep their mouths shut long enough to build up pressure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: Why doesn't Tigger have any friends?,A: He plays with Pooh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
To the tune of [QUOTE]Walking in a Winter Wonderland[QUOTE]:,Dog tags ring[COMMA] are you listening'?,In the lane[COMMA] snow is glistening.,It's yellow[COMMA] not white -- I've been there tonight[COMMA],Marking up my winter wonderland.,Smell that tree?,That's my fragrance.,It's a sign for wandering vagrants;,[QUOTE]Avoid where I pee[COMMA] it's my property.,Marked up as my winter wonderland.[QUOTE],In the meadow dad will build a snowman[COMMA],following the classical design.,Then I'll lift my leg and let it go[COMMA] man[COMMA],So all the world will know it's mine-mine-mine!,Straight from me to the fence post[COMMA],flows my natural incense boast[COMMA],[QUOTE]Stay off of my turf[COMMA] this small piece of earth[COMMA],I mark it as my winter wonderland.[QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two brothers[COMMA] Bob and Tom[COMMA] both work for a lumberyard., One day[COMMA] Bob tells Tom that he can tell what any piece of wood is just by smelling it., Unbelieving[COMMA] Tom blindfolds Bob and proceeds to test the theory., The first piece of wood Bob smells[COMMA] he instantly identifies as maple., The second piece Bob instantly identifies as walnut., Tom cannot believe Bob can really do this[COMMA] so he takes an old piece of wood and whispers to the secretary to rub the wood between her legs., She happily runs it up in her crotch., Tom hands the piece of wood to Bob., Bob smells it three times.,''I am stumped., But I would have to guess that this wood is either a pussywillow or a shingle from a shithouse.'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[QUOTE]It''s awful scary in these woods[COMMA] mister![QUOTE], [QUOTE]You''re telling me[COMMA] I have to walk out of them by myself![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What's the difference between boogers and broccoli?,A: Kids don't eat broccoli.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whether the cause is a previous night of drinking or a big lunch[COMMA] the outcome is the same: Farts.,Seventy percent of the time[COMMA] we can dispense freely.,The other 30% of the time[COMMA] such as at work[COMMA] we have some tough decisions to make.,This document is intended to help you in those decisions.,Holders, - The obvious choice is just plain holding it in.,A popular choice among the females and an almost impossible choice for males.,I am not in favor of holding[COMMA] as I believe the medical community has not done enough research about the long-term damage of holding.,Really[COMMA] where does it go if you hold it in?,So be forewarned[COMMA] using this tactic is to be done at your own risk.,Desk Jockey, -,When deciding to release right at your desk[COMMA] one has many factors to consider: ,#NAME?,Feel free to fart at will risk free.,After commencing[COMMA] I highly recommend locking the door and feigning you are not in the office to avoid any unwanted visitors.,I also highly recommend against spraying air freshener[COMMA] as the smell of the freshener is a dead giveaway.,Candles are a good alternative solution for the females.,#NAME?,If so[COMMA] one has to consider the proximity of the other workers and the density of workers in the area.,If it is just you and one other person in the area[COMMA] there is nowhere to place the blame.,If others are fairly distant to you[COMMA] the smell will dissipate by the time it reaches the others on all but the most egregious of days.,There is always the chance of dispensing at higher decibels than anticipated due to the highly unstable nature of farts.,In these most unfortunate situations[COMMA] you will have to use cover up sounds such as scraping your heal on the floor.,I recommend practicing making sounds covering a wide range of tones and pitches in anticipation of such an event.,Dropping objects such as staplers[COMMA] binders and tape may not produce a similar sound[COMMA] but if done in rapid succession could distract others from the initial event.,Meetings:, - Sometimes the urge strikes at the most inopportune time.,Meetings and gas really do not mix.,Releasing at a meeting is by far the trickiest of all the situations one could find oneself in.,Although I am against holding in general[COMMA] a meeting may be the time for it.,It really depends if you have established baseline farts before the meeting.,This will give you a sense of the decibel and scent level of what is to be expected.,Warning: Do not ever use a meeting as the place to establish a baseline.,Of course none of the above applies if you are meeting with vendors.,You have free reign to do whatever you like.,Aisle Walker:, - Releasing while walking around the office is a popular option.,By the time the scent disseminates[COMMA] you should be nowhere near the scene of the incident.,The added benefit is that if the release is done at higher decibels than anticipated[COMMA] you can break out into an all out sprint thereby fleeing the scene before others even look up to notice.,Broom Closet:, - One option is to find a broom closet and release inside the closet.,The only drawback is explaining why you were in the broom closet if you are caught entering or leaving the closet.,I found stashing stationery supplies in the closet provides a nice excuse.,People will love you for informing them about the backup stationery supply cabinet.,Of course[COMMA] you then have to find another closet[COMMA] as your original place will become too risky.,And remember[COMMA] if you're workplace has many open flames[COMMA] you are on your own.,,,
What's worse than waking up in the morning after an orgy with pubic hair in your teeth?,Waking up in the morning after after an orgy with a lump in your throat and a string hanging out of your mouth.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 13&gt; Driving your fellow,Congressman into the turnbuckle now considered acceptable method of ending a filibuster., 12&gt; President now shouts,entire State of the Union address with his face 18 inches from TV camera., 11&gt; IRS audit replaced,by more efficient reverse body slam onto enema., 10&gt; Government becomes a,charade of meaningless noises and lots of posturing by a bunch of inarticulate losers with,no class or manners-- Hey[COMMA] wait a minute..., 9&gt; Free school lunches,destined for the needy instead go to the biggest[COMMA] meanest[COMMA] stupidest kid in each school., 8&gt; Sex scandals now,involve even skankier women., 7&gt; January 20:,Inauguration ceremonies January 21: FDA approves over-the-counter sale of steroids., 6&gt; Newt Gingrich is,finally able to wear his mask and cape out of the house., 5&gt; During House debate[COMMA],it is acceptable to yield to the gentleman wielding a folding chair., 4&gt; Difficult finding,interns willing to accommodate an entire pouch of Skoal., 3&gt; Strom Thurmond,*finally* removed by The Undertaker., 2&gt; Line to bodyslam Ken,Starr winds around Lincoln Memorial., 1&gt; Before: Mr.,Vice,President, After: Stone Cold Cheney,<p align=[QUOTE]center[QUOTE]><a href=[QUOTE]../../Default.htm[QUOTE]>Back</a>,,,,,,,,,,,,,,,,,,,,,,,,
A young[COMMA] innocent couple goes on their honeymoon.,They get naked and jump into bed[COMMA] but neither knows what to do.,Eventually[COMMA] they decide to rub their noses together.,After awhile[COMMA] they decide to rub their toes together.,Finally[COMMA] they begin to rub their hips together.,Suddenly[COMMA] the man jumps up and runs to the bathroom.,After several minutes[COMMA] he returns to the bedroom[COMMA] looking scared.,[QUOTE]What happened?[QUOTE] asks his bride.,[QUOTE]I don't know[COMMA][QUOTE] he replies[COMMA] [QUOTE]but something curdled my urine![QUOTE],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A young priest is unhappy with how little money his congregation contributes every week to the collection plate.,So decides to try a new tack and hypnotize them[COMMA] using Father Matthews' priceless pocket watch.,Thus hypnotized[COMMA] they all give the five bucks he asked them too.,Pumped by his success[COMMA] he ups the amount to $10 the next week.,Amazingly[COMMA] everybody gives ten bucks each.,The week after that[COMMA] he decides to up it to twenty bucks[COMMA] but just as he's about to announce the amount[COMMA] he drops the watch.,[QUOTE]S**t![QUOTE] It took the workers two weeks to clean up the church.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
On a senior citizens bus tour[COMMA] while the passengers were unloading to do some sightseeing[COMMA] one elderly lady stopped and whispered in the driver's ear.,She said[COMMA] ''Driver[COMMA] I believe that I was sexually harassed!'',The driver didn't think much of her complaint[COMMA] but promised he would check into it soon.,Later[COMMA] that same day[COMMA] as the passengers were unloading again[COMMA] a second little old lady bent down and whispered in his ear[COMMA] ''Sir[COMMA] I believe I was sexually harassed!'',This time[COMMA] he figured he'd better look into it.,A few passengers had remained on the bus[COMMA] and he decided to go back and question them[COMMA] to find out if they knew what was going on.,He found one little old man crawling,along the bus floor beneath the seats and stooped down to question him.,''Excuse me sir[COMMA] could I help you?'',The elderly man looked up and said[COMMA] ''Well[COMMA] sonny you sure can.,I've lost my toupee and I'm trying to find it...[QUOTE],The man continued[COMMA] [QUOTE]I thought I'd located it twice[COMMA] but they were parted in the middle[COMMA] and mine is parted on the side!'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q: What do you call a 900-pound woman with a yeast infection?,A: A whopper with cheese.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What do you get when you cross Billy Ray Cyrus with a yeast infection?,An itchy[COMMA] twitchy twat!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What's green and yellow and eats nuts?,Gonorrhea.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so stanky[COMMA] she gets sourdough yeast infections.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] she put a cucumber in her panties and pulled out a pickle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is like ass hair: totally useless and full of sh*t.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama has more crabs than Red Lobster.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] it sounds like Velcro when she takes her panties off.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' mama's breath so nasty[COMMA] I don't know whether to give her Tic-Tacs or toilet paper!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] she put ice down her pants to keep the crabs fresh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] when she walks the dog[COMMA] they both use the same bush.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yo' Mama is so nasty[COMMA] when her dog farts[COMMA] she takes the credit.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Your mama so nasty[COMMA] that after we had phone sex I got an ear infection!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
